CustomerID,Gender,Age,Tenure,ContractType,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,StreamingTV,OnlineSecurity,PaperlessBilling,Churn
CUST07280,Male,27,1,One year,DSL,37.01,77.58,Credit card,No,Yes,No,Yes,1
CUST07281,Female,20,60,One year,DSL,51.79,3074.53,Credit card,No,No,Yes,No,0
CUST07282,Male,53,31,Month-to-month,Fiber optic,57.73,1783.05,Electronic check,No,No,No,Yes,1
CUST07283,Male,55,37,One year,No,37.92,1382.46,Bank transfer,No,No,Yes,Yes,0
CUST07284,Male,73,45,Month-to-month,DSL,43.17,1980.31,Mailed check,Yes,Yes,No,Yes,1
CUST07285,Male,42,41,Month-to-month,Fiber optic,102.83,4231.23,Mailed check,Yes,No,No,Yes,1
CUST07286,Male,39,5,One year,Fiber optic,50.72,255.06,Bank transfer,No,Yes,No,Yes,1
CUST07287,Male,65,40,Month-to-month,DSL,56.82,2277.22,Bank transfer,No,No,No,No,0
CUST07288,Female,56,24,Month-to-month,DSL,57.79,1383.06,Mailed check,Yes,No,No,No,0
CUST07289,Male,64,10,Two year,No,38.07,354.57,Electronic check,No,No,Yes,Yes,0
CUST07290,Male,47,40,Month-to-month,DSL,70.36,2798.14,Electronic check,No,Yes,No,Yes,1
CUST07291,Female,38,70,Month-to-month,Fiber optic,88.52,6220.34,Bank transfer,No,No,No,No,1
CUST07292,Male,47,56,Month-to-month,No,20,1095.58,Electronic check,Yes,No,No,No,0
CUST07293,Female,45,45,Month-to-month,DSL,60.76,2661.2,Electronic check,No,No,No,Yes,0
CUST07294,Female,48,47,Month-to-month,DSL,47.74,2205.16,Credit card,No,No,No,Yes,1
CUST07295,Female,74,62,Two year,DSL,36.08,2234.91,Mailed check,No,No,No,Yes,0
CUST07296,Male,69,38,Month-to-month,DSL,63.11,2384.56,Bank transfer,Yes,No,No,Yes,1
CUST07297,Male,43,9,One year,DSL,65.15,687.08,Mailed check,Yes,No,Yes,Yes,0
CUST07298,Female,60,69,Month-to-month,Fiber optic,63.41,4367.31,Credit card,No,Yes,No,No,0
CUST07299,Male,39,64,One year,Fiber optic,80.37,5174.79,Electronic check,No,Yes,Yes,Yes,0
CUST07300,Male,38,58,Two year,Fiber optic,49.09,2824.47,Electronic check,Yes,No,No,Yes,1
CUST07301,Female,18,35,Month-to-month,No,41.77,1564.47,Credit card,No,Yes,Yes,Yes,1
CUST07302,Female,54,26,One year,DSL,65.38,1687.55,Mailed check,No,Yes,No,No,0
CUST07303,Male,30,54,Two year,DSL,43.42,2302.74,Credit card,No,Yes,No,Yes,0
CUST07304,Female,38,69,Month-to-month,DSL,58.91,4061.87,Electronic check,No,No,Yes,Yes,1
CUST07305,Female,63,52,Month-to-month,DSL,54.12,2908.74,Electronic check,No,Yes,No,Yes,1
CUST07306,Female,26,59,One year,DSL,32.57,1900.23,Mailed check,No,No,No,Yes,0
CUST07307,Male,34,60,One year,Fiber optic,55.14,3330.26,Electronic check,Yes,No,No,No,1
CUST07308,Male,64,35,Month-to-month,Fiber optic,61.18,2192.77,Mailed check,Yes,No,No,No,1
CUST07309,Male,38,26,Month-to-month,No,32.64,792.22,Bank transfer,No,No,Yes,Yes,0
CUST07310,Female,48,40,Month-to-month,DSL,42.68,1735.48,Electronic check,No,Yes,Yes,Yes,0
CUST07311,Male,56,27,Month-to-month,Fiber optic,86.06,2339.34,Electronic check,Yes,Yes,No,Yes,1
CUST07312,Female,76,15,Two year,Fiber optic,91.17,1341.32,Mailed check,No,Yes,No,Yes,0
CUST07313,Male,71,34,Month-to-month,DSL,58.9,2084.84,Bank transfer,Yes,No,Yes,Yes,1
CUST07314,Male,39,35,Month-to-month,DSL,52.54,1862.15,Electronic check,No,No,No,Yes,1
CUST07315,Female,29,55,One year,No,35.31,1931.5,Electronic check,Yes,Yes,No,Yes,0
CUST07316,Male,72,18,Month-to-month,Fiber optic,55.66,1003.7,Bank transfer,No,No,No,No,0
CUST07317,Female,23,56,Month-to-month,No,41.83,2383.3,Electronic check,No,Yes,Yes,No,1
CUST07318,Male,70,32,Month-to-month,Fiber optic,81.46,2682.03,Mailed check,Yes,No,No,No,1
CUST07319,Male,33,22,Month-to-month,DSL,69.07,1554.01,Bank transfer,No,Yes,Yes,Yes,0
CUST07320,Female,43,62,Month-to-month,DSL,54.2,3333.78,Bank transfer,Yes,Yes,No,Yes,0
CUST07321,Female,22,69,Month-to-month,No,41.39,2843.97,Credit card,Yes,Yes,Yes,Yes,0
CUST07322,Female,26,21,Month-to-month,DSL,29.6,615.09,Electronic check,Yes,Yes,No,No,0
CUST07323,Male,63,66,One year,DSL,43.66,2827.55,Bank transfer,No,No,Yes,No,0
CUST07324,Male,57,58,Two year,Fiber optic,50.87,3010.83,Bank transfer,Yes,No,Yes,Yes,1
CUST07325,Male,31,24,Month-to-month,DSL,48.77,1152.52,Bank transfer,No,Yes,Yes,No,0
CUST07326,Female,61,16,Month-to-month,DSL,35.75,553.31,Credit card,Yes,No,No,Yes,0
CUST07327,Female,59,38,Two year,Fiber optic,52.36,1982.53,Electronic check,Yes,Yes,Yes,Yes,0
CUST07328,Female,47,38,Month-to-month,DSL,36.64,1303.3,Bank transfer,No,No,No,Yes,1
CUST07329,Male,69,23,Two year,Fiber optic,102.84,2465.51,Electronic check,No,Yes,No,No,0
CUST07330,Male,69,37,Two year,DSL,62.25,2291.55,Bank transfer,No,Yes,Yes,Yes,0
CUST07331,Female,43,56,Month-to-month,Fiber optic,56.76,3246.47,Mailed check,No,Yes,Yes,Yes,1
CUST07332,Male,70,43,Month-to-month,DSL,48.11,2071.47,Bank transfer,Yes,No,No,Yes,1
CUST07333,Female,62,35,Month-to-month,DSL,45.29,1592.53,Bank transfer,No,No,No,Yes,0
CUST07334,Male,46,69,Month-to-month,Fiber optic,70.41,4910.96,Credit card,No,Yes,Yes,No,1
CUST07335,Male,36,44,Two year,DSL,52.33,2249.43,Bank transfer,Yes,Yes,No,Yes,0
CUST07336,Female,64,25,Two year,DSL,45.58,1167.35,Mailed check,No,Yes,No,No,0
CUST07337,Male,25,10,Month-to-month,Fiber optic,74.06,704.96,Bank transfer,No,Yes,Yes,Yes,1
CUST07338,Male,40,51,Month-to-month,DSL,30.06,1535.97,Mailed check,Yes,Yes,No,Yes,0
CUST07339,Female,70,24,Month-to-month,DSL,54.9,1356.16,Mailed check,No,Yes,No,No,1
CUST07340,Female,59,30,Month-to-month,Fiber optic,82.16,2463.14,Mailed check,No,No,No,No,1
CUST07341,Male,52,44,One year,Fiber optic,68.46,2935.32,Credit card,No,Yes,No,Yes,0
CUST07342,Female,48,66,Two year,Fiber optic,84.15,5501.45,Electronic check,No,No,Yes,Yes,1
CUST07343,Male,70,39,Month-to-month,Fiber optic,102.68,3911.24,Electronic check,No,Yes,No,Yes,1
CUST07344,Female,52,45,Month-to-month,Fiber optic,65.82,2996.15,Mailed check,No,Yes,Yes,No,1
CUST07345,Male,49,53,Month-to-month,Fiber optic,91.2,4925.01,Credit card,No,No,No,No,0
CUST07346,Male,75,40,Month-to-month,DSL,63.88,2575.53,Credit card,Yes,No,Yes,Yes,0
CUST07347,Female,22,37,Month-to-month,DSL,43.01,1566.36,Electronic check,No,Yes,Yes,Yes,0
CUST07348,Male,33,35,Month-to-month,Fiber optic,99.93,3509.2,Mailed check,No,Yes,No,No,1
CUST07349,Male,34,43,Month-to-month,Fiber optic,53.32,2295.64,Electronic check,No,Yes,Yes,Yes,1
CUST07350,Female,49,56,One year,Fiber optic,74.61,4200.84,Electronic check,Yes,Yes,No,Yes,0
CUST07351,Female,55,65,Month-to-month,DSL,54.11,3465.16,Credit card,Yes,No,Yes,Yes,0
CUST07352,Male,75,29,Month-to-month,DSL,55.59,1614.2,Credit card,Yes,No,No,Yes,0
CUST07353,Female,49,9,One year,Fiber optic,69.13,603.39,Bank transfer,No,No,Yes,Yes,0
CUST07354,Female,69,60,One year,Fiber optic,92.48,5550.95,Credit card,Yes,Yes,No,Yes,0
CUST07355,Male,37,62,Month-to-month,Fiber optic,51.88,3221.36,Credit card,No,No,No,Yes,0
CUST07356,Male,65,35,Month-to-month,DSL,63.36,2290.86,Electronic check,No,Yes,No,Yes,1
CUST07357,Female,73,53,One year,DSL,53.55,2828.29,Credit card,No,No,Yes,Yes,0
CUST07358,Female,19,64,Month-to-month,DSL,58.12,3810.26,Credit card,Yes,Yes,Yes,Yes,0
CUST07359,Female,37,3,Month-to-month,Fiber optic,68.71,223.78,Electronic check,No,No,Yes,Yes,1
CUST07360,Male,64,54,Month-to-month,No,34.93,1968.8,Credit card,No,Yes,No,Yes,1
CUST07361,Male,35,53,Month-to-month,Fiber optic,53.39,2718.08,Credit card,Yes,No,No,No,1
CUST07362,Male,18,63,Month-to-month,Fiber optic,74.07,4695.25,Bank transfer,No,No,No,Yes,0
CUST07363,Male,75,21,Month-to-month,Fiber optic,50.52,1108.96,Mailed check,No,No,Yes,No,1
CUST07364,Male,46,24,One year,Fiber optic,78.29,1840.11,Bank transfer,No,Yes,No,Yes,0
CUST07365,Male,46,58,One year,DSL,43.12,2528.68,Credit card,Yes,No,No,Yes,0
CUST07366,Male,36,56,Two year,DSL,51.65,2906.89,Electronic check,Yes,No,Yes,No,0
CUST07367,Female,61,53,Month-to-month,Fiber optic,67.76,3654.76,Electronic check,No,Yes,No,Yes,1
CUST07368,Female,57,43,Month-to-month,DSL,65.76,2760.26,Mailed check,No,No,Yes,No,0
CUST07369,Male,23,51,One year,Fiber optic,69.34,3510.15,Electronic check,No,No,No,Yes,1
CUST07370,Male,61,15,Month-to-month,Fiber optic,43.13,666.15,Credit card,Yes,No,No,No,1
CUST07371,Male,56,15,Month-to-month,DSL,51.29,773.71,Bank transfer,No,Yes,Yes,Yes,1
CUST07372,Female,67,54,Month-to-month,DSL,39.98,2172.33,Mailed check,No,No,Yes,Yes,1
CUST07373,Male,71,60,Month-to-month,DSL,40.64,2440.2,Bank transfer,No,No,Yes,No,0
CUST07374,Female,63,39,Month-to-month,Fiber optic,55.32,2138.88,Electronic check,No,Yes,Yes,Yes,0
CUST07375,Female,25,20,Month-to-month,DSL,42.28,814.93,Credit card,No,No,No,No,0
CUST07376,Female,41,65,Two year,Fiber optic,59.04,3799.86,Mailed check,No,No,Yes,No,0
CUST07377,Female,37,7,Month-to-month,DSL,56.33,387.55,Electronic check,No,No,No,Yes,1
CUST07378,Female,71,70,Two year,Fiber optic,60.15,4175.29,Electronic check,No,Yes,No,Yes,1
CUST07379,Male,31,9,One year,DSL,43.48,427.66,Bank transfer,Yes,No,No,Yes,0
CUST07380,Male,22,56,Month-to-month,No,26.94,1483.29,Electronic check,No,Yes,Yes,Yes,1
CUST07381,Female,58,3,One year,Fiber optic,90.37,224.08,Bank transfer,Yes,Yes,Yes,Yes,1
CUST07382,Male,57,42,One year,Fiber optic,57.31,2400.86,Electronic check,Yes,No,Yes,No,1
CUST07383,Female,51,62,Month-to-month,Fiber optic,46.75,2926.89,Bank transfer,No,Yes,No,Yes,1
CUST07384,Female,77,42,Month-to-month,Fiber optic,81.82,3440.25,Bank transfer,No,No,No,Yes,1
CUST07385,Male,33,66,Month-to-month,DSL,48.59,3236.55,Credit card,No,Yes,No,Yes,0
CUST07386,Male,62,50,One year,Fiber optic,88.45,4399.11,Mailed check,No,No,Yes,Yes,1
CUST07387,Male,24,55,Month-to-month,Fiber optic,57.69,3207.75,Mailed check,No,No,Yes,Yes,0
CUST07388,Male,33,42,Month-to-month,Fiber optic,77.01,3272.27,Credit card,No,No,No,No,1
CUST07389,Male,24,23,Month-to-month,DSL,63.18,1489.73,Electronic check,No,No,Yes,Yes,1
CUST07390,Female,44,33,Month-to-month,DSL,60.86,1936.72,Electronic check,Yes,No,No,No,0
CUST07391,Male,31,58,Month-to-month,DSL,39.96,2315.93,Mailed check,No,No,Yes,No,1
CUST07392,Male,31,1,Month-to-month,DSL,47.73,4.55,Bank transfer,Yes,Yes,No,Yes,1
CUST07393,Male,61,1,Two year,No,20,21.16,Bank transfer,No,No,Yes,Yes,1
CUST07394,Female,50,9,One year,DSL,53.09,519.53,Mailed check,No,Yes,No,Yes,0
CUST07395,Male,50,22,One year,DSL,41.59,902.37,Mailed check,No,Yes,No,Yes,0
CUST07396,Female,61,14,Month-to-month,Fiber optic,84.97,1205.2,Credit card,No,Yes,Yes,Yes,1
CUST07397,Male,37,16,One year,Fiber optic,50.4,819.35,Electronic check,No,Yes,No,Yes,0
CUST07398,Male,70,13,Month-to-month,Fiber optic,71.38,936.27,Bank transfer,No,Yes,No,Yes,1
CUST07399,Female,64,15,Month-to-month,DSL,47.55,623.43,Credit card,No,Yes,Yes,Yes,0
CUST07400,Male,53,31,Two year,DSL,47.09,1455.12,Mailed check,No,No,No,Yes,0
CUST07401,Male,24,22,Month-to-month,Fiber optic,71.79,1622.75,Credit card,Yes,Yes,No,Yes,1
CUST07402,Female,49,33,Month-to-month,DSL,58.44,1920.37,Credit card,No,Yes,No,No,1
CUST07403,Male,65,15,Month-to-month,DSL,52.05,779.52,Bank transfer,No,No,No,Yes,0
CUST07404,Female,20,33,Month-to-month,DSL,71.11,2378.58,Credit card,No,Yes,No,Yes,1
CUST07405,Female,56,70,One year,No,23.88,1736.23,Bank transfer,No,Yes,No,No,0
CUST07406,Female,46,32,Month-to-month,DSL,63.12,2053.55,Mailed check,Yes,No,No,Yes,1
CUST07407,Female,41,67,One year,Fiber optic,56.98,3871.74,Bank transfer,No,No,No,Yes,0
CUST07408,Female,39,42,Month-to-month,No,35.45,1468.24,Electronic check,No,No,No,No,1
CUST07409,Male,23,63,Month-to-month,Fiber optic,84.86,5349.93,Mailed check,No,Yes,No,No,1
CUST07410,Male,65,70,Month-to-month,DSL,58.36,4091.09,Bank transfer,No,No,Yes,Yes,1
CUST07411,Male,41,17,One year,DSL,67.06,1190.78,Mailed check,No,Yes,No,Yes,0
CUST07412,Female,57,67,One year,No,34.97,2306.26,Credit card,No,Yes,Yes,Yes,0
CUST07413,Female,40,60,Month-to-month,DSL,46.95,2803.59,Mailed check,No,Yes,Yes,No,0
CUST07414,Female,71,19,Month-to-month,Fiber optic,73,1440.28,Bank transfer,No,No,Yes,Yes,1
CUST07415,Female,55,10,Two year,Fiber optic,59.86,616.3,Credit card,No,Yes,Yes,Yes,1
CUST07416,Male,27,45,Month-to-month,DSL,51.37,2284.35,Electronic check,Yes,No,No,Yes,1
CUST07417,Male,33,63,Month-to-month,Fiber optic,54.45,3524.26,Mailed check,No,No,No,Yes,1
CUST07418,Female,28,27,Month-to-month,No,36.83,944.73,Bank transfer,Yes,Yes,Yes,Yes,1
CUST07419,Female,49,47,Month-to-month,Fiber optic,77.8,3657.13,Mailed check,No,Yes,Yes,Yes,1
CUST07420,Male,62,34,Month-to-month,Fiber optic,69.93,2437.57,Mailed check,Yes,No,Yes,Yes,0
CUST07421,Female,78,7,Month-to-month,Fiber optic,52.46,449.52,Bank transfer,No,Yes,No,Yes,1
CUST07422,Female,23,21,Two year,Fiber optic,43.29,946.94,Electronic check,No,No,No,No,0
CUST07423,Female,41,23,One year,Fiber optic,101.07,2331.16,Bank transfer,Yes,No,No,Yes,1
CUST07424,Male,50,65,One year,Fiber optic,91.88,6018.61,Mailed check,No,Yes,No,Yes,0
CUST07425,Male,70,63,Month-to-month,DSL,42.57,2663.81,Electronic check,Yes,No,No,No,0
CUST07426,Female,68,64,Month-to-month,DSL,51.92,3251.86,Electronic check,Yes,No,No,Yes,1
CUST07427,Male,29,13,One year,DSL,50.91,680.94,Electronic check,No,No,No,Yes,0
CUST07428,Female,73,24,Two year,DSL,55.04,1313.9,Electronic check,No,Yes,No,Yes,0
CUST07429,Female,44,2,Month-to-month,DSL,61.37,118.64,Mailed check,Yes,Yes,Yes,Yes,1
CUST07430,Male,55,4,Month-to-month,Fiber optic,65.13,213.47,Bank transfer,No,No,No,Yes,1
CUST07431,Female,79,64,One year,DSL,39.58,2533.37,Bank transfer,No,No,No,No,0
CUST07432,Female,35,53,Two year,Fiber optic,95.69,5087.24,Credit card,Yes,No,No,Yes,0
CUST07433,Male,62,18,Two year,Fiber optic,57.35,1127.51,Credit card,No,No,No,Yes,0
CUST07434,Female,56,53,One year,Fiber optic,70.19,3682.66,Credit card,No,No,No,Yes,0
CUST07435,Female,72,9,Month-to-month,Fiber optic,54.66,519.32,Electronic check,Yes,No,No,Yes,1
CUST07436,Female,30,15,Month-to-month,DSL,41.37,598.88,Electronic check,No,Yes,No,Yes,0
CUST07437,Male,70,45,Two year,Fiber optic,84.24,3664.62,Bank transfer,No,Yes,No,Yes,0
CUST07438,Female,57,28,Month-to-month,Fiber optic,71.3,1961.37,Electronic check,No,No,No,No,1
CUST07439,Male,47,14,Month-to-month,Fiber optic,56.48,879.76,Bank transfer,No,Yes,No,Yes,0
CUST07440,Female,70,47,Two year,DSL,56.6,2623.4,Credit card,No,No,No,Yes,0
CUST07441,Female,66,10,Month-to-month,Fiber optic,69.32,701.36,Bank transfer,Yes,No,No,No,1
CUST07442,Female,58,33,One year,Fiber optic,54.43,1903.46,Electronic check,No,Yes,No,Yes,0
CUST07443,Female,69,35,One year,Fiber optic,76.88,2741.83,Bank transfer,No,Yes,No,Yes,0
CUST07444,Male,30,29,Month-to-month,DSL,62.8,1834.65,Bank transfer,No,No,No,Yes,1
CUST07445,Male,51,18,Month-to-month,Fiber optic,60.25,1089.32,Bank transfer,No,Yes,No,No,1
CUST07446,Female,53,67,Month-to-month,Fiber optic,75.31,5115.33,Electronic check,No,Yes,Yes,No,0
CUST07447,Female,47,69,One year,Fiber optic,73.5,5067.93,Mailed check,No,No,No,Yes,0
CUST07448,Female,78,32,Month-to-month,Fiber optic,77.51,2518,Credit card,No,Yes,Yes,No,1
CUST07449,Female,42,21,Month-to-month,DSL,47.67,957.93,Mailed check,No,Yes,No,Yes,0
CUST07450,Female,19,35,Two year,DSL,48.77,1682.97,Mailed check,Yes,No,No,No,0
CUST07451,Female,53,22,Month-to-month,DSL,54.27,1229.03,Mailed check,No,Yes,Yes,No,0
CUST07452,Female,35,62,Month-to-month,DSL,52.79,3218.15,Mailed check,No,No,Yes,Yes,1
CUST07453,Female,22,25,Month-to-month,DSL,56.86,1369.44,Electronic check,No,Yes,No,No,0
CUST07454,Male,36,59,Month-to-month,DSL,38.23,2266.56,Electronic check,No,No,No,Yes,0
CUST07455,Male,59,4,Two year,DSL,65.29,200.85,Mailed check,Yes,Yes,No,Yes,1
CUST07456,Male,35,53,Month-to-month,Fiber optic,65.41,3462.72,Mailed check,No,Yes,No,Yes,1
CUST07457,Female,79,37,Month-to-month,Fiber optic,62.9,2254.54,Bank transfer,No,No,Yes,Yes,1
CUST07458,Female,74,61,Two year,DSL,64.35,3898.6,Bank transfer,Yes,No,Yes,No,0
CUST07459,Female,49,24,One year,DSL,63.28,1575.15,Credit card,No,Yes,No,No,0
CUST07460,Male,38,11,Month-to-month,Fiber optic,75.19,825.28,Credit card,No,Yes,No,Yes,1
CUST07461,Female,27,21,Two year,Fiber optic,83.48,1687.73,Credit card,No,Yes,Yes,Yes,0
CUST07462,Male,54,8,One year,DSL,28.6,228.6,Bank transfer,Yes,No,Yes,Yes,1
CUST07463,Female,66,28,Month-to-month,Fiber optic,78.53,2241.25,Mailed check,Yes,No,No,Yes,0
CUST07464,Male,39,43,One year,DSL,54.28,2353.49,Mailed check,No,Yes,Yes,No,0
CUST07465,Male,30,26,Two year,Fiber optic,71.16,1899.66,Credit card,No,Yes,Yes,Yes,0
CUST07466,Male,72,54,Month-to-month,No,56.43,3044.29,Credit card,No,No,Yes,Yes,1
CUST07467,Female,34,4,One year,DSL,29.45,98.25,Electronic check,No,No,Yes,Yes,1
CUST07468,Male,26,51,Two year,No,36.84,1892.89,Credit card,No,Yes,No,Yes,0
CUST07469,Female,41,12,One year,DSL,33.87,439.08,Bank transfer,No,Yes,No,Yes,0
CUST07470,Female,61,41,Month-to-month,Fiber optic,45.37,1851.62,Bank transfer,No,No,No,Yes,1
CUST07471,Female,31,14,Month-to-month,Fiber optic,66,956.97,Credit card,No,No,Yes,No,0
CUST07472,Female,63,17,Month-to-month,Fiber optic,52.37,884.82,Credit card,No,Yes,Yes,Yes,1
CUST07473,Female,25,49,Month-to-month,DSL,82.92,4016.57,Electronic check,No,Yes,No,No,1
CUST07474,Male,72,1,Two year,Fiber optic,71.78,62.84,Electronic check,Yes,No,No,Yes,0
CUST07475,Female,54,12,Month-to-month,Fiber optic,71.11,864.71,Electronic check,No,No,No,Yes,1
CUST07476,Female,36,67,Month-to-month,Fiber optic,72.87,4880.32,Bank transfer,Yes,No,No,Yes,1
CUST07477,Female,45,46,One year,DSL,40.55,1821.75,Electronic check,No,Yes,No,No,0
CUST07478,Female,63,49,Month-to-month,DSL,60.16,2927.97,Mailed check,No,No,No,Yes,1
CUST07479,Female,58,11,Month-to-month,Fiber optic,76.65,791.85,Mailed check,No,No,No,Yes,1
CUST07480,Male,47,12,Month-to-month,Fiber optic,62.03,752.65,Mailed check,No,Yes,No,No,1
CUST07481,Male,24,8,Month-to-month,Fiber optic,82.72,699.47,Electronic check,Yes,Yes,No,Yes,1
CUST07482,Female,76,58,Two year,Fiber optic,75.41,4391.23,Bank transfer,Yes,Yes,No,Yes,0
CUST07483,Male,75,44,One year,DSL,51.56,2190.35,Bank transfer,No,No,No,Yes,0
CUST07484,Male,43,69,Month-to-month,Fiber optic,60.49,4180.37,Electronic check,No,No,No,Yes,1
CUST07485,Female,57,42,Month-to-month,DSL,44.86,1835.47,Credit card,No,No,No,Yes,0
CUST07486,Male,63,22,One year,Fiber optic,62.26,1293.21,Credit card,No,No,No,Yes,0
CUST07487,Female,71,44,Two year,No,48.18,2215.46,Electronic check,Yes,No,No,Yes,0
CUST07488,Male,77,22,Month-to-month,Fiber optic,51.06,1147.14,Bank transfer,No,Yes,No,No,1
CUST07489,Male,63,33,One year,DSL,52.19,1669.79,Mailed check,No,Yes,No,Yes,0
CUST07490,Male,28,15,Month-to-month,Fiber optic,59.93,906.06,Credit card,Yes,Yes,Yes,Yes,1
CUST07491,Female,31,62,Month-to-month,DSL,40.13,2502.26,Mailed check,No,Yes,No,No,1
CUST07492,Male,38,50,One year,DSL,57.14,2833.43,Bank transfer,No,No,Yes,Yes,0
CUST07493,Male,25,31,Month-to-month,DSL,41.08,1289.99,Credit card,Yes,Yes,No,No,1
CUST07494,Female,20,37,Month-to-month,DSL,45.98,1719.9,Electronic check,No,No,No,No,0
CUST07495,Female,45,55,Month-to-month,Fiber optic,73.12,3946.59,Mailed check,No,No,No,Yes,0
CUST07496,Male,78,68,Month-to-month,Fiber optic,52.77,3480.82,Mailed check,Yes,No,No,No,1
CUST07497,Female,46,16,One year,No,28.19,399.88,Mailed check,No,No,No,Yes,0
CUST07498,Male,40,38,Month-to-month,DSL,54.66,2042.19,Electronic check,No,Yes,No,Yes,1
CUST07499,Male,35,40,Month-to-month,DSL,59.5,2408.4,Electronic check,No,Yes,No,Yes,1
CUST07500,Female,52,47,Month-to-month,DSL,36.23,1762.54,Mailed check,No,No,Yes,No,0
CUST07501,Female,30,27,One year,DSL,43.68,1200.94,Electronic check,No,Yes,No,Yes,0
CUST07502,Female,29,49,Month-to-month,No,29.33,1398.71,Credit card,No,Yes,No,No,0
CUST07503,Male,64,0,One year,DSL,48.92,-18.36,Bank transfer,No,No,No,Yes,1
CUST07504,Female,67,49,One year,No,38.87,1840.23,Credit card,Yes,No,No,Yes,0
CUST07505,Male,22,18,Two year,DSL,50.96,906.45,Electronic check,No,Yes,No,Yes,0
CUST07506,Female,56,58,Two year,DSL,35.54,2058.17,Bank transfer,No,Yes,Yes,Yes,0
CUST07507,Male,28,67,Month-to-month,DSL,51.27,3530.19,Mailed check,No,Yes,Yes,Yes,1
CUST07508,Female,75,66,Month-to-month,Fiber optic,58.42,3826.47,Mailed check,Yes,No,Yes,Yes,1
CUST07509,Male,76,40,One year,DSL,53.13,2160.83,Bank transfer,No,No,Yes,No,0
CUST07510,Female,28,9,One year,No,48.03,445.26,Credit card,No,Yes,Yes,Yes,0
CUST07511,Male,76,27,Month-to-month,Fiber optic,59.81,1555.06,Mailed check,No,No,No,Yes,0
CUST07512,Female,64,33,Month-to-month,DSL,51.86,1701.24,Mailed check,No,No,No,Yes,0
CUST07513,Female,59,38,Month-to-month,Fiber optic,67.21,2505.17,Mailed check,Yes,No,Yes,Yes,1
CUST07514,Male,64,55,Two year,DSL,45.29,2568.41,Electronic check,Yes,Yes,No,Yes,0
CUST07515,Female,48,51,Two year,DSL,62.33,3200.46,Credit card,No,Yes,Yes,No,0
CUST07516,Male,48,2,Month-to-month,Fiber optic,91.02,126.55,Electronic check,No,No,Yes,No,1
CUST07517,Male,30,22,Month-to-month,Fiber optic,64.92,1473.26,Bank transfer,No,No,Yes,No,1
CUST07518,Female,31,16,Month-to-month,Fiber optic,72.2,1210.67,Bank transfer,No,No,No,Yes,0
CUST07519,Male,66,70,Month-to-month,DSL,37.33,2679.81,Electronic check,No,No,No,Yes,0
CUST07520,Female,62,25,One year,DSL,28.91,745.85,Mailed check,No,Yes,Yes,Yes,0
CUST07521,Female,59,17,One year,DSL,51.5,875.89,Electronic check,No,No,No,Yes,0
CUST07522,Male,42,45,Month-to-month,Fiber optic,57.07,2580.21,Credit card,Yes,No,Yes,No,1
CUST07523,Female,50,69,Month-to-month,Fiber optic,89.16,6155.83,Mailed check,No,Yes,Yes,Yes,0
CUST07524,Male,50,30,Month-to-month,Fiber optic,98.05,2962.22,Bank transfer,No,No,Yes,Yes,1
CUST07525,Male,79,8,Two year,Fiber optic,74.39,544.33,Credit card,No,Yes,Yes,No,0
CUST07526,Female,32,34,Month-to-month,DSL,55.97,1955.33,Bank transfer,Yes,Yes,No,Yes,0
CUST07527,Female,33,59,Month-to-month,DSL,60.9,3577.78,Credit card,No,No,No,Yes,1
CUST07528,Male,61,62,One year,DSL,51.54,3244.23,Credit card,Yes,No,Yes,No,0
CUST07529,Male,75,51,One year,Fiber optic,52.25,2646.44,Credit card,No,No,Yes,No,0
CUST07530,Female,73,47,Two year,Fiber optic,79.63,3775.05,Bank transfer,No,No,No,Yes,1
CUST07531,Female,55,60,Month-to-month,DSL,64.6,3944.84,Electronic check,Yes,Yes,Yes,Yes,1
CUST07532,Female,23,23,Month-to-month,DSL,55.87,1307.26,Electronic check,No,Yes,No,Yes,0
CUST07533,Female,61,57,Month-to-month,Fiber optic,57.82,3328.14,Mailed check,Yes,No,No,Yes,0
CUST07534,Male,42,63,Two year,Fiber optic,84.4,5349.41,Bank transfer,No,Yes,Yes,No,0
CUST07535,Female,32,29,One year,Fiber optic,44.93,1276.63,Mailed check,No,No,Yes,No,0
CUST07536,Male,21,28,One year,DSL,48.5,1297.76,Mailed check,Yes,No,Yes,No,0
CUST07537,Male,73,9,Month-to-month,Fiber optic,51.81,554.7,Credit card,No,No,No,No,1
CUST07538,Female,21,38,One year,Fiber optic,51,1944.29,Credit card,No,Yes,No,Yes,0
CUST07539,Male,47,54,Month-to-month,DSL,66.43,3646.08,Electronic check,No,No,No,No,1
CUST07540,Female,51,27,Month-to-month,Fiber optic,56.56,1586.76,Electronic check,Yes,No,No,No,1
CUST07541,Male,44,17,Month-to-month,DSL,54.06,872.25,Mailed check,No,Yes,No,Yes,1
CUST07542,Female,48,40,One year,DSL,56.31,2189.73,Mailed check,No,No,No,Yes,0
CUST07543,Male,73,64,Month-to-month,No,34.82,2243.82,Mailed check,No,Yes,No,Yes,0
CUST07544,Male,49,45,Two year,No,33.72,1505.49,Electronic check,No,No,Yes,Yes,0
CUST07545,Female,61,59,One year,Fiber optic,75.8,4423.43,Mailed check,No,No,No,Yes,1
